(44,23)
(44,47)
(44,50)
(44,51)
(44,58)
(44,70)
(44,94)
(45,6)
(45,7)
(45,8)
(45,9)
(45,10)
(45,23)
(45,47)
(45,53)
(45,54)
(45,55)
(45,56)
(45,57)
(45,70)
(45,94)
(46,12)
(46,13)
(46,14)
(46,15)
(46,16)
(46,17)
(46,18)
(46,19)
(46,20)
(46,21)
(46,22)
(46,47)
(46,59)
(46,60)
(46,61)
(46,62)
(46,63)
(46,64)
(46,65)
(46,66)
(46,67)
(46,68)
(46,69)
(46,94)
(47,24)
(47,25)
(47,26)
(47,27)
(47,28)
(47,29)
(47,30)
(47,31)
(47,32)
(47,33)
(47,34)
(47,35)
(47,36)
(47,37)
(47,38)
(47,39)
(47,40)
(47,41)
(47,42)
(47,43)
(47,44)
(47,45)
(47,46)
(47,71)
(47,72)
(47,73)
(47,74)
(47,75)
(47,76)
(47,77)
(47,78)
(47,79)
(47,80)
(47,81)
(47,82)
(47,83)
(47,84)
(47,85)
(47,86)
(47,87)
(47,88)
(47,89)
(47,90)
(47,91)
(47,92)
(47,93)
(48,2)
(48,4)
(48,7)
(48,9)
(48,13)
(48,15)
(48,18)
(48,20)
(48,25)
(48,27)
(48,30)
(48,32)
(48,36)
(48,38)
(48,41)
(48,43)
(48,95)
(49,1)
(49,3)
(49,6)
(49,8)
(49,12)
(49,14)
(49,17)
(49,19)
(49,24)
(49,26)
(49,29)
(49,31)
(49,35)
(49,37)
(49,40)
(49,42)
(49,95)
(50,2)
(50,5)
(50,7)
(50,10)
(50,13)
(50,16)
(50,18)
(50,21)
(50,25)
(50,28)
(50,30)
(50,33)
(50,36)
(50,39)
(50,41)
(50,44)
(50,95)
(51,1)
(51,5)
(51,6)
(51,10)
(51,12)
(51,16)
(51,17)
(51,21)
(51,24)
(51,28)
(51,29)
(51,33)
(51,35)
(51,39)
(51,40)
(51,44)
(51,95)
(52,3)
(52,4)
(52,8)
(52,9)
(52,14)
(52,15)
(52,19)
(52,20)
(52,26)
(52,27)
(52,31)
(52,32)
(52,37)
(52,38)
(52,42)
(52,43)
(52,95)
(53,2)
(53,4)
(53,11)
(53,13)
(53,15)
(53,22)
(53,25)
(53,27)
(53,34)
(53,36)
(53,38)
(53,45)
(53,95)
(54,1)
(54,3)
(54,11)
(54,12)
(54,14)
(54,22)
(54,24)
(54,26)
(54,34)
(54,35)
(54,37)
(54,45)
(54,95)
(55,2)
(55,5)
(55,11)
(55,13)
(55,16)
(55,22)
(55,25)
(55,28)
(55,34)
(55,36)
(55,39)
(55,45)
(55,95)
(56,1)
(56,5)
(56,11)
(56,12)
(56,16)
(56,22)
(56,24)
(56,28)
(56,34)
(56,35)
(56,39)
(56,45)
(56,95)
(57,3)
(57,4)
(57,11)
(57,14)
(57,15)
(57,22)
(57,26)
(57,27)
(57,34)
(57,37)
(57,38)
(57,45)
(57,95)
(58,6)
(58,7)
(58,8)
(58,9)
(58,10)
(58,17)
(58,18)
(58,19)
(58,20)
(58,21)
(58,29)
(58,30)
(58,31)
(58,32)
(58,33)
(58,40)
(58,41)
(58,42)
(58,43)
(58,44)
(58,95)
(59,2)
(59,4)
(59,7)
(59,9)
(59,23)
(59,25)
(59,27)
(59,30)
(59,32)
(59,46)
(59,95)
(60,1)
(60,3)
(60,6)
(60,8)
(60,23)
(60,24)
(60,26)
(60,29)
(60,31)
(60,46)
(60,95)
(61,2)
(61,5)
(61,7)
(61,10)
(61,23)
(61,25)
(61,28)
(61,30)
(61,33)
(61,46)
(61,95)
(62,1)
(62,5)
(62,6)
(62,10)
(62,23)
(62,24)
(62,28)
(62,29)
(62,33)
(62,46)
(62,95)
(63,3)
(63,4)
(63,8)
(63,9)
(63,23)
(63,26)
(63,27)
(63,31)
(63,32)
(63,46)
(63,95)
(64,2)
(64,4)
(64,11)
(64,23)
(64,25)
(64,27)
(64,34)
(64,46)
(64,95)
(65,1)
(65,3)
(65,11)
(65,23)
(65,24)
(65,26)
(65,34)
(65,46)
(65,95)
(66,2)
(66,5)
(66,11)
(66,23)
(66,25)
(66,28)
(66,34)
(66,46)
(66,95)
(67,1)
(67,5)
(67,11)
(67,23)
(67,24)
(67,28)
(67,34)
(67,46)
(67,95)
(68,3)
(68,4)
(68,11)
(68,23)
(68,26)
(68,27)
(68,34)
(68,46)
(68,95)
(69,6)
(69,7)
(69,8)
(69,9)
(69,10)
(69,23)
(69,29)
(69,30)
(69,31)
(69,32)
(69,33)
(69,46)
(69,95)
(70,12)
(70,13)
(70,14)
(70,15)
(70,16)
(70,17)
(70,18)
(70,19)
(70,20)
(70,21)
(70,22)
(70,35)
(70,36)
(70,37)
(70,38)
(70,39)
(70,40)
(70,41)
(70,42)
(70,43)
(70,44)
(70,45)
(70,95)
(71,2)
(71,4)
(71,7)
(71,9)
(71,13)
(71,15)
(71,18)
(71,20)
(71,47)
(71,95)
(72,1)
(72,3)
(72,6)
(72,8)
(72,12)
(72,14)
(72,17)
(72,19)
(72,47)
(72,95)
(73,2)
(73,5)
(73,7)
(73,10)
(73,13)
(73,16)
(73,18)
(73,21)
(73,47)
(73,95)
(74,1)
(74,5)
(74,6)
(74,10)
(74,12)
(74,16)
(74,17)
(74,21)
(74,47)
(74,95)
(75,3)
(75,4)
(75,8)
(75,9)
(75,14)
(75,15)
(75,19)
(75,20)
(75,47)
(75,95)
(76,2)
(76,4)
(76,11)
(76,13)
(76,15)
(76,22)
(76,47)
(76,95)
(77,1)
(77,3)
(77,11)
(77,12)
(77,14)
(77,22)
(77,47)
(77,95)
(78,2)
(78,5)
(78,11)
(78,13)
(78,16)
(78,22)
(78,47)
(78,95)
(79,1)
(79,5)
(79,11)
(79,12)
(79,16)
(79,22)
(79,47)
(79,95)
(80,3)
(80,4)
(80,11)
(80,14)
(80,15)
(80,22)
(80,47)
(80,95)
(81,6)
(81,7)
(81,8)
(81,9)
(81,10)
(81,17)
(81,18)
(81,19)
(81,20)
(81,21)
(81,47)
(81,95)
(82,2)
(82,4)
(82,7)
(82,9)
(82,23)
(82,47)
(82,95)
(83,1)
(83,3)
(83,6)
(83,8)
(83,23)
(83,47)
(83,95)
(84,2)
(84,5)
(84,7)
(84,10)
(84,23)
(84,47)
(84,95)
(85,1)
(85,5)
(85,6)
(85,10)
(85,23)
(85,47)
(85,95)
(86,3)
(86,4)
(86,8)
(86,9)
(86,23)
(86,47)
(86,95)
(87,2)
(87,4)
(87,11)
(87,23)
(87,47)
(87,95)
(88,1)
(88,3)
(88,11)
(88,23)
(88,47)
(88,95)
(89,2)
(89,5)
(89,11)
(89,23)
(89,47)
(89,95)
(90,1)
(90,5)
(90,11)
(90,23)
(90,47)
(90,95)
(91,3)
(91,4)
(91,11)
(91,23)
(91,47)
(91,95)
(92,6)
(92,7)
(92,8)
(92,9)
(92,10)
(92,23)
(92,47)
(92,95)
(93,12)
(93,13)
(93,14)
(93,15)
(93,16)
(93,17)
(93,18)
(93,19)
(93,20)
(93,21)
(93,22)
(93,47)
(93,95)
(94,24)
(94,25)
(94,26)
(94,27)
(94,28)
(94,29)
(94,30)
(94,31)
(94,32)
(94,33)
(94,34)
(94,35)
(94,36)
(94,37)
(94,38)
(94,39)
(94,40)
(94,41)
(94,42)
(94,43)
(94,44)
(94,45)
(94,46)
(94,95)
(95,48)
(95,49)
(95,50)
(95,51)
(95,52)
(95,53)
(95,54)
(95,55)
(95,56)
(95,57)
(95,58)
(95,59)
(95,60)
(95,61)
(95,62)
(95,63)
(95,64)
(95,65)
(95,66)
(95,67)
(95,68)
(95,69)
(95,70)
(95,71)
(95,72)
(95,73)
(95,74)
(95,75)
(95,76)
(95,77)
(95,78)
(95,79)
(95,80)
(95,81)
(95,82)
(95,83)
(95,84)
(95,85)
(95,86)
(95,87)
(95,88)
(95,89)
(95,90)
(95,91)
(95,92)
(95,93)
(95,94)
;

